product,date,country,store,num sold
Hat,10/24/2015,Finland,KaggleMart,278
Sticker,10/24/2015,Finland,KaggleMart,98
Mug,10/24/2015,Finland,KaggleRama,389
Hat,10/24/2015,Finland,KaggleRama,501
Sticker,10/24/2015,Finland,KaggleRama,195
Mug,10/24/2015,Norway,KaggleMart,386
Hat,10/24/2015,Norway,KaggleMart,478
Sticker,10/24/2015,Norway,KaggleMart,193
Hat,10/24/2015,Norway,KaggleRama,827
Sticker,10/24/2015,Norway,KaggleRama,288
Hat,10/24/2015,Sweden,KaggleMart,337
Sticker,10/24/2015,Sweden,KaggleMart,133
Mug,10/24/2015,Sweden,KaggleRama,454
Hat,10/24/2015,Sweden,KaggleRama,604
Sticker,10/24/2015,Sweden,KaggleRama,220
Hat,10/25/2015,Finland,KaggleMart,288
Sticker,10/25/2015,Finland,KaggleMart,105
Mug,10/25/2015,Finland,KaggleRama,358
Hat,10/25/2015,Finland,KaggleRama,519
Mug,10/25/2015,Norway,KaggleMart,383
Hat,10/25/2015,Norway,KaggleMart,471
Mug,10/25/2015,Norway,KaggleRama,721
Hat,10/25/2015,Norway,KaggleRama,862
Sticker,10/25/2015,Norway,KaggleRama,309
Hat,10/25/2015,Sweden,KaggleMart,360
Sticker,10/25/2015,Sweden,KaggleMart,116
Mug,10/25/2015,Sweden,KaggleRama,455
Hat,10/25/2015,Sweden,KaggleRama,621
Sticker,10/25/2015,Sweden,KaggleRama,217
Mug,10/26/2015,Finland,KaggleMart,168
Sticker,10/26/2015,Finland,KaggleMart,78
Mug,10/26/2015,Finland,KaggleRama,313
Sticker,10/26/2015,Finland,KaggleRama,150
Mug,10/26/2015,Norway,KaggleMart,304
Mug,10/26/2015,Norway,KaggleRama,536
Hat,10/26/2015,Norway,KaggleRama,669
Mug,10/26/2015,Sweden,KaggleMart,209
Hat,10/26/2015,Sweden,KaggleMart,299
Hat,10/26/2015,Sweden,KaggleRama,512
Mug,10/27/2015,Finland,KaggleMart,191
Hat,10/27/2015,Finland,KaggleMart,230
Sticker,10/27/2015,Finland,KaggleMart,81
Mug,10/27/2015,Finland,KaggleRama,302
Hat,10/27/2015,Finland,KaggleRama,437
Sticker,10/27/2015,Finland,KaggleRama,145
Mug,10/27/2015,Norway,KaggleMart,311
Hat,10/27/2015,Norway,KaggleMart,417
Mug,10/27/2015,Norway,KaggleRama,534
Hat,10/27/2015,Norway,KaggleRama,722
Sticker,10/27/2015,Norway,KaggleRama,246
Mug,10/27/2015,Sweden,KaggleMart,211
Hat,10/27/2015,Sweden,KaggleMart,290
Sticker,10/27/2015,Sweden,KaggleMart,105
Mug,10/27/2015,Sweden,KaggleRama,386
Sticker,10/27/2015,Sweden,KaggleRama,174
Mug,10/28/2015,Finland,KaggleMart,177
Hat,10/28/2015,Finland,KaggleMart,227
Sticker,10/28/2015,Finland,KaggleMart,79
Mug,10/28/2015,Finland,KaggleRama,304
Hat,10/28/2015,Finland,KaggleRama,395
Sticker,10/28/2015,Finland,KaggleRama,137
Mug,10/28/2015,Norway,KaggleMart,307
Hat,10/28/2015,Norway,KaggleMart,393
Mug,10/28/2015,Norway,KaggleRama,530
Hat,10/28/2015,Norway,KaggleRama,784
Sticker,10/28/2015,Norway,KaggleRama,260
Mug,10/28/2015,Sweden,KaggleMart,212
Hat,10/28/2015,Sweden,KaggleMart,274
Mug,10/28/2015,Sweden,KaggleRama,382
Hat,10/28/2015,Sweden,KaggleRama,445
Sticker,10/28/2015,Sweden,KaggleRama,179
Mug,10/29/2015,Finland,KaggleMart,175
Hat,10/29/2015,Finland,KaggleMart,236
Sticker,10/29/2015,Finland,KaggleMart,82
Mug,10/29/2015,Finland,KaggleRama,285
Hat,10/29/2015,Finland,KaggleRama,404
Sticker,10/29/2015,Finland,KaggleRama,162
Mug,10/29/2015,Norway,KaggleMart,300
Hat,10/29/2015,Norway,KaggleMart,399
Sticker,10/29/2015,Norway,KaggleMart,141
Mug,10/29/2015,Norway,KaggleRama,506
Hat,10/29/2015,Norway,KaggleRama,749
Sticker,10/29/2015,Norway,KaggleRama,232
Hat,10/29/2015,Sweden,KaggleMart,290
Mug,10/29/2015,Sweden,KaggleRama,362
Hat,10/29/2015,Sweden,KaggleRama,453
Sticker,10/29/2015,Sweden,KaggleRama,161
Mug,10/30/2015,Finland,KaggleMart,180
Hat,10/30/2015,Finland,KaggleMart,234
Sticker,10/30/2015,Finland,KaggleMart,87
Mug,10/30/2015,Finland,KaggleRama,342
Hat,10/30/2015,Finland,KaggleRama,414
Mug,10/30/2015,Norway,KaggleMart,304
Hat,10/30/2015,Norway,KaggleMart,381
Sticker,10/30/2015,Norway,KaggleMart,153
Mug,10/30/2015,Norway,KaggleRama,519
Hat,10/30/2015,Norway,KaggleRama,820
Sticker,10/30/2015,Norway,KaggleRama,261
Mug,10/30/2015,Sweden,KaggleMart,214
Hat,10/30/2015,Sweden,KaggleMart,300
Sticker,10/30/2015,Sweden,KaggleMart,120
Mug,10/30/2015,Sweden,KaggleRama,386
Hat,10/31/2015,Finland,KaggleMart,290
Sticker,10/31/2015,Finland,KaggleMart,102
Mug,10/31/2015,Finland,KaggleRama,391
Hat,10/31/2015,Finland,KaggleRama,533
Sticker,10/31/2015,Finland,KaggleRama,181
Mug,10/31/2015,Norway,KaggleMart,373
Sticker,10/31/2015,Norway,KaggleMart,179
Mug,10/31/2015,Norway,KaggleRama,653
Hat,10/31/2015,Norway,KaggleRama,798
Sticker,10/31/2015,Norway,KaggleRama,337
Mug,10/31/2015,Sweden,KaggleMart,269
Hat,10/31/2015,Sweden,KaggleMart,377
Sticker,10/31/2015,Sweden,KaggleMart,131
Mug,10/31/2015,Sweden,KaggleRama,462
Hat,10/31/2015,Sweden,KaggleRama,602
Sticker,10/31/2015,Sweden,KaggleRama,233
Mug,11/1/2015,Finland,KaggleMart,219
Mug,11/1/2015,Finland,KaggleRama,368
Sticker,11/1/2015,Finland,KaggleRama,172
Mug,11/1/2015,Norway,KaggleMart,400
Hat,11/1/2015,Norway,KaggleMart,504
Sticker,11/1/2015,Norway,KaggleMart,183
Mug,11/1/2015,Norway,KaggleRama,630
Hat,11/1/2015,Norway,KaggleRama,848
Sticker,11/1/2015,Norway,KaggleRama,340
Sticker,11/1/2015,Sweden,KaggleMart,122
Mug,11/1/2015,Sweden,KaggleRama,463
Hat,11/1/2015,Sweden,KaggleRama,589
Mug,11/2/2015,Finland,KaggleMart,185
Hat,11/2/2015,Finland,KaggleMart,260
Sticker,11/2/2015,Finland,KaggleMart,85
Hat,11/2/2015,Finland,KaggleRama,432
Mug,11/2/2015,Norway,KaggleMart,299
Hat,11/2/2015,Norway,KaggleMart,402
Sticker,11/2/2015,Norway,KaggleMart,156
Mug,11/2/2015,Norway,KaggleRama,522
Hat,11/2/2015,Norway,KaggleRama,791
Mug,11/2/2015,Sweden,KaggleMart,207
Mug,11/2/2015,Sweden,KaggleRama,396
Hat,11/2/2015,Sweden,KaggleRama,538
Sticker,11/2/2015,Sweden,KaggleRama,178
Hat,11/3/2015,Finland,KaggleMart,248
Mug,11/3/2015,Finland,KaggleRama,355
Hat,11/3/2015,Finland,KaggleRama,469
Sticker,11/3/2015,Finland,KaggleRama,162
Sticker,11/3/2015,Norway,KaggleMart,147
Mug,11/3/2015,Norway,KaggleRama,542
Hat,11/3/2015,Norway,KaggleRama,692
Sticker,11/3/2015,Norway,KaggleRama,261
Mug,11/3/2015,Sweden,KaggleMart,221
Hat,11/3/2015,Sweden,KaggleMart,337
Sticker,11/3/2015,Sweden,KaggleMart,101
Mug,11/3/2015,Sweden,KaggleRama,390
Hat,11/3/2015,Sweden,KaggleRama,452
Sticker,11/3/2015,Sweden,KaggleRama,195
Mug,11/4/2015,Finland,KaggleMart,212
Hat,11/4/2015,Finland,KaggleMart,265
Sticker,11/4/2015,Finland,KaggleMart,88
Mug,11/4/2015,Finland,KaggleRama,380
Hat,11/4/2015,Finland,KaggleRama,481
Sticker,11/4/2015,Finland,KaggleRama,161
Mug,11/4/2015,Norway,KaggleMart,328
Hat,11/4/2015,Norway,KaggleMart,412
Mug,11/4/2015,Norway,KaggleRama,566
Hat,11/4/2015,Norway,KaggleRama,735
Sticker,11/4/2015,Norway,KaggleRama,241
Hat,11/4/2015,Sweden,KaggleMart,334
Sticker,11/4/2015,Sweden,KaggleMart,112
Mug,11/4/2015,Sweden,KaggleRama,399
Hat,11/4/2015,Sweden,KaggleRama,502
Sticker,11/4/2015,Sweden,KaggleRama,224
Mug,11/5/2015,Finland,KaggleMart,226
Hat,11/5/2015,Finland,KaggleMart,270
Sticker,11/5/2015,Finland,KaggleMart,102
Mug,11/5/2015,Finland,KaggleRama,354
Hat,11/5/2015,Finland,KaggleRama,479
Sticker,11/5/2015,Finland,KaggleRama,169
Mug,11/5/2015,Norway,KaggleMart,282
Hat,11/5/2015,Norway,KaggleMart,413
Sticker,11/5/2015,Norway,KaggleMart,142
Mug,11/5/2015,Norway,KaggleRama,608
Hat,11/5/2015,Norway,KaggleRama,735
Sticker,11/5/2015,Norway,KaggleRama,252
Mug,11/5/2015,Sweden,KaggleMart,254
Hat,11/5/2015,Sweden,KaggleMart,354
Sticker,11/5/2015,Sweden,KaggleMart,121
Hat,11/5/2015,Sweden,KaggleRama,558
Sticker,11/5/2015,Sweden,KaggleRama,193
Mug,11/6/2015,Finland,KaggleMart,207
Hat,11/6/2015,Finland,KaggleMart,282
Mug,11/6/2015,Finland,KaggleRama,336
Sticker,11/6/2015,Finland,KaggleRama,177
Hat,11/6/2015,Norway,KaggleMart,461
Mug,11/6/2015,Norway,KaggleRama,529
Hat,11/6/2015,Norway,KaggleRama,775
Sticker,11/6/2015,Norway,KaggleRama,252
Mug,11/6/2015,Sweden,KaggleMart,261
Hat,11/6/2015,Sweden,KaggleMart,316
Sticker,11/6/2015,Sweden,KaggleMart,127
Mug,11/6/2015,Sweden,KaggleRama,421
Hat,11/6/2015,Sweden,KaggleRama,602
Sticker,11/6/2015,Sweden,KaggleRama,207
Hat,11/7/2015,Finland,KaggleMart,344
Sticker,11/7/2015,Finland,KaggleMart,116
Mug,11/7/2015,Finland,KaggleRama,426
Hat,11/7/2015,Finland,KaggleRama,579
Mug,11/7/2015,Norway,KaggleMart,386
Hat,11/7/2015,Norway,KaggleMart,520
Sticker,11/7/2015,Norway,KaggleMart,164
Hat,11/7/2015,Norway,KaggleRama,996
Sticker,11/7/2015,Norway,KaggleRama,306
Mug,11/7/2015,Sweden,KaggleMart,281
Hat,11/7/2015,Sweden,KaggleMart,406
Sticker,11/7/2015,Sweden,KaggleMart,140
Mug,11/7/2015,Sweden,KaggleRama,514
Hat,11/7/2015,Sweden,KaggleRama,610
Sticker,11/7/2015,Sweden,KaggleRama,242
Mug,11/8/2015,Finland,KaggleMart,227
Hat,11/8/2015,Finland,KaggleMart,309
Sticker,11/8/2015,Finland,KaggleMart,108
Mug,11/8/2015,Finland,KaggleRama,411
Hat,11/8/2015,Finland,KaggleRama,566
Sticker,11/8/2015,Finland,KaggleRama,176
Mug,11/8/2015,Norway,KaggleMart,392
Hat,11/8/2015,Norway,KaggleMart,549
Mug,11/8/2015,Norway,KaggleRama,649
Hat,11/8/2015,Norway,KaggleRama,927
Hat,11/8/2015,Sweden,KaggleMart,371
Sticker,11/8/2015,Sweden,KaggleMart,126
Mug,11/8/2015,Sweden,KaggleRama,475
Hat,11/8/2015,Sweden,KaggleRama,691
Mug,11/9/2015,Finland,KaggleMart,178
Hat,11/9/2015,Finland,KaggleMart,228
Sticker,11/9/2015,Finland,KaggleMart,85
Mug,11/9/2015,Finland,KaggleRama,310
Hat,11/9/2015,Finland,KaggleRama,427
Mug,11/9/2015,Norway,KaggleMart,332
Hat,11/9/2015,Norway,KaggleMart,428
Mug,11/9/2015,Norway,KaggleRama,519
Hat,11/9/2015,Norway,KaggleRama,805
Sticker,11/9/2015,Norway,KaggleRama,282
Mug,11/9/2015,Sweden,KaggleMart,209
Hat,11/9/2015,Sweden,KaggleMart,321
Sticker,11/9/2015,Sweden,KaggleMart,93
Mug,11/9/2015,Sweden,KaggleRama,372
Hat,11/9/2015,Sweden,KaggleRama,502
Sticker,11/9/2015,Sweden,KaggleRama,189
Mug,11/10/2015,Finland,KaggleMart,170
Hat,11/10/2015,Finland,KaggleMart,228
Sticker,11/10/2015,Finland,KaggleMart,83
Mug,11/10/2015,Finland,KaggleRama,319
Hat,11/10/2015,Finland,KaggleRama,402
Sticker,11/10/2015,Finland,KaggleRama,138
Mug,11/10/2015,Norway,KaggleMart,310
Hat,11/10/2015,Norway,KaggleMart,419
Sticker,11/10/2015,Norway,KaggleMart,155
Sticker,11/10/2015,Norway,KaggleRama,245
Mug,11/10/2015,Sweden,KaggleMart,204
Hat,11/10/2015,Sweden,KaggleMart,277
Sticker,11/10/2015,Sweden,KaggleMart,100
Mug,11/10/2015,Sweden,KaggleRama,357
Hat,11/10/2015,Sweden,KaggleRama,532
Sticker,11/10/2015,Sweden,KaggleRama,167
Hat,11/11/2015,Finland,KaggleMart,254
Sticker,11/11/2015,Finland,KaggleMart,85
Mug,11/11/2015,Finland,KaggleRama,291
Hat,11/11/2015,Finland,KaggleRama,388
Sticker,11/11/2015,Finland,KaggleRama,139
Mug,11/11/2015,Norway,KaggleMart,286
Hat,11/11/2015,Norway,KaggleMart,414
Sticker,11/11/2015,Norway,KaggleMart,143
Mug,11/11/2015,Norway,KaggleRama,551
Hat,11/11/2015,Norway,KaggleRama,714
Sticker,11/11/2015,Norway,KaggleRama,254
Mug,11/11/2015,Sweden,KaggleMart,229
Mug,11/11/2015,Sweden,KaggleRama,370
Sticker,11/11/2015,Sweden,KaggleRama,182
Mug,11/12/2015,Finland,KaggleMart,177
Hat,11/12/2015,Finland,KaggleMart,237
Sticker,11/12/2015,Finland,KaggleMart,76
Mug,11/12/2015,Finland,KaggleRama,332
Hat,11/12/2015,Finland,KaggleRama,414
Sticker,11/12/2015,Finland,KaggleRama,142
Mug,11/12/2015,Norway,KaggleMart,291
Hat,11/12/2015,Norway,KaggleMart,435
Sticker,11/12/2015,Norway,KaggleMart,152
Mug,11/12/2015,Norway,KaggleRama,554
Hat,11/12/2015,Norway,KaggleRama,736
Sticker,11/12/2015,Norway,KaggleRama,255
Mug,11/12/2015,Sweden,KaggleMart,220
Hat,11/12/2015,Sweden,KaggleMart,276
Sticker,11/12/2015,Sweden,KaggleMart,86
Mug,11/12/2015,Sweden,KaggleRama,345
Hat,11/12/2015,Sweden,KaggleRama,504
Sticker,11/12/2015,Sweden,KaggleRama,163
Mug,11/13/2015,Finland,KaggleMart,185
Hat,11/13/2015,Finland,KaggleMart,265
Sticker,11/13/2015,Finland,KaggleMart,90
Mug,11/13/2015,Finland,KaggleRama,316
Hat,11/13/2015,Finland,KaggleRama,422
Hat,11/13/2015,Norway,KaggleMart,449
Sticker,11/13/2015,Norway,KaggleMart,151
Mug,11/13/2015,Norway,KaggleRama,595
Hat,11/13/2015,Norway,KaggleRama,718
Sticker,11/13/2015,Norway,KaggleRama,249
Mug,11/13/2015,Sweden,KaggleMart,214
Hat,11/13/2015,Sweden,KaggleMart,304
Sticker,11/13/2015,Sweden,KaggleMart,94
Mug,11/13/2015,Sweden,KaggleRama,382
Hat,11/13/2015,Sweden,KaggleRama,519
Sticker,11/13/2015,Sweden,KaggleRama,190
Mug,11/14/2015,Finland,KaggleMart,217
Hat,11/14/2015,Finland,KaggleMart,304
Sticker,11/14/2015,Finland,KaggleMart,109
Hat,11/14/2015,Finland,KaggleRama,558
Sticker,11/14/2015,Finland,KaggleRama,182
Sticker,11/14/2015,Norway,KaggleMart,180
Mug,11/14/2015,Norway,KaggleRama,663
Hat,11/14/2015,Norway,KaggleRama,832
Sticker,11/14/2015,Norway,KaggleRama,314
Mug,11/14/2015,Sweden,KaggleMart,290
Hat,11/14/2015,Sweden,KaggleMart,356
Sticker,11/14/2015,Sweden,KaggleMart,130
Mug,11/14/2015,Sweden,KaggleRama,464
Hat,11/14/2015,Sweden,KaggleRama,620
Sticker,11/14/2015,Sweden,KaggleRama,216
Mug,11/15/2015,Finland,KaggleMart,222
Hat,11/15/2015,Finland,KaggleMart,321
Sticker,11/15/2015,Finland,KaggleMart,96
Mug,11/15/2015,Finland,KaggleRama,392
Hat,11/15/2015,Finland,KaggleRama,539
Sticker,11/15/2015,Finland,KaggleRama,191
Mug,11/15/2015,Norway,KaggleMart,397
Hat,11/15/2015,Norway,KaggleMart,490
Sticker,11/15/2015,Norway,KaggleMart,175
Mug,11/15/2015,Norway,KaggleRama,671
Hat,11/15/2015,Norway,KaggleRama,989
Sticker,11/15/2015,Norway,KaggleRama,307
Mug,11/15/2015,Sweden,KaggleMart,294
Hat,11/15/2015,Sweden,KaggleMart,321
Sticker,11/15/2015,Sweden,KaggleMart,122
Hat,11/15/2015,Sweden,KaggleRama,679
Sticker,11/15/2015,Sweden,KaggleRama,217
Mug,11/16/2015,Finland,KaggleMart,185
Hat,11/16/2015,Finland,KaggleMart,248
Sticker,11/16/2015,Finland,KaggleMart,81
Mug,11/16/2015,Finland,KaggleRama,298
Hat,11/16/2015,Finland,KaggleRama,421
Sticker,11/16/2015,Finland,KaggleRama,144
Mug,11/16/2015,Norway,KaggleMart,311
Hat,11/16/2015,Norway,KaggleMart,431
Sticker,11/16/2015,Norway,KaggleMart,140
Hat,11/16/2015,Norway,KaggleRama,667
Mug,11/16/2015,Sweden,KaggleMart,227
Hat,11/16/2015,Sweden,KaggleMart,308
Sticker,11/16/2015,Sweden,KaggleMart,109
Mug,11/16/2015,Sweden,KaggleRama,372
Sticker,11/16/2015,Sweden,KaggleRama,171
Sticker,11/17/2015,Finland,KaggleMart,81
Mug,11/17/2015,Finland,KaggleRama,311
Mug,11/17/2015,Norway,KaggleMart,302
Hat,11/17/2015,Norway,KaggleMart,412
Sticker,11/17/2015,Norway,KaggleMart,142
Mug,11/17/2015,Norway,KaggleRama,516
Mug,11/17/2015,Sweden,KaggleMart,219
Sticker,11/17/2015,Sweden,KaggleMart,107
Mug,11/17/2015,Sweden,KaggleRama,400
Sticker,11/17/2015,Sweden,KaggleRama,168
Hat,11/18/2015,Finland,KaggleMart,270
Mug,11/18/2015,Finland,KaggleRama,316
Hat,11/18/2015,Finland,KaggleRama,444
Sticker,11/18/2015,Finland,KaggleRama,150
Hat,11/18/2015,Norway,KaggleMart,447
Sticker,11/18/2015,Norway,KaggleMart,152
Mug,11/18/2015,Norway,KaggleRama,551
Sticker,11/18/2015,Norway,KaggleRama,249
Hat,11/18/2015,Sweden,KaggleMart,295
Mug,11/18/2015,Sweden,KaggleRama,380
Hat,11/18/2015,Sweden,KaggleRama,531
Sticker,11/18/2015,Sweden,KaggleRama,180
Mug,11/19/2015,Finland,KaggleMart,183
Hat,11/19/2015,Finland,KaggleMart,249
Sticker,11/19/2015,Finland,KaggleMart,83
Hat,11/19/2015,Finland,KaggleRama,412
Sticker,11/19/2015,Finland,KaggleRama,145
Mug,11/19/2015,Norway,KaggleMart,308
Hat,11/19/2015,Norway,KaggleMart,464
Sticker,11/19/2015,Norway,KaggleMart,151
Mug,11/19/2015,Norway,KaggleRama,552
Hat,11/19/2015,Norway,KaggleRama,781
Sticker,11/19/2015,Norway,KaggleRama,260
Mug,11/19/2015,Sweden,KaggleMart,217
Hat,11/19/2015,Sweden,KaggleMart,306
Sticker,11/19/2015,Sweden,KaggleMart,97
Mug,11/19/2015,Sweden,KaggleRama,408
Hat,11/19/2015,Sweden,KaggleRama,520
Sticker,11/19/2015,Sweden,KaggleRama,185
Mug,11/20/2015,Finland,KaggleMart,216
Hat,11/20/2015,Finland,KaggleMart,275
Sticker,11/20/2015,Finland,KaggleMart,86
Mug,11/20/2015,Finland,KaggleRama,315
Sticker,11/20/2015,Finland,KaggleRama,153
Hat,11/20/2015,Norway,KaggleMart,512
Sticker,11/20/2015,Norway,KaggleMart,152
Mug,11/20/2015,Norway,KaggleRama,603
Hat,11/20/2015,Norway,KaggleRama,787
Sticker,11/20/2015,Norway,KaggleRama,255
Mug,11/20/2015,Sweden,KaggleMart,233
Mug,11/20/2015,Sweden,KaggleRama,418
Sticker,11/20/2015,Sweden,KaggleRama,192
Mug,11/21/2015,Finland,KaggleMart,222
Sticker,11/21/2015,Finland,KaggleMart,106
Hat,11/21/2015,Finland,KaggleRama,571
Sticker,11/21/2015,Finland,KaggleRama,179
Mug,11/21/2015,Norway,KaggleMart,356
Hat,11/21/2015,Norway,KaggleMart,548
Sticker,11/21/2015,Norway,KaggleMart,185
Mug,11/21/2015,Norway,KaggleRama,662
Hat,11/21/2015,Norway,KaggleRama,966
Sticker,11/21/2015,Norway,KaggleRama,312
Mug,11/21/2015,Sweden,KaggleMart,257
Hat,11/21/2015,Sweden,KaggleMart,370
Sticker,11/21/2015,Sweden,KaggleMart,119
Mug,11/21/2015,Sweden,KaggleRama,479
Hat,11/21/2015,Sweden,KaggleRama,618
Sticker,11/21/2015,Sweden,KaggleRama,218
Mug,11/22/2015,Finland,KaggleMart,235
Hat,11/22/2015,Finland,KaggleMart,294
Sticker,11/22/2015,Finland,KaggleMart,111
Hat,11/22/2015,Finland,KaggleRama,552
Sticker,11/22/2015,Finland,KaggleRama,179
Mug,11/22/2015,Norway,KaggleMart,387
Hat,11/22/2015,Norway,KaggleMart,553
Sticker,11/22/2015,Norway,KaggleMart,166
Mug,11/22/2015,Norway,KaggleRama,773
Hat,11/22/2015,Norway,KaggleRama,978
Mug,11/22/2015,Sweden,KaggleMart,287
Hat,11/22/2015,Sweden,KaggleMart,361
Sticker,11/22/2015,Sweden,KaggleMart,127
Mug,11/22/2015,Sweden,KaggleRama,490
Mug,11/23/2015,Finland,KaggleMart,165
Hat,11/23/2015,Finland,KaggleMart,266
Sticker,11/23/2015,Finland,KaggleMart,83
Mug,11/23/2015,Finland,KaggleRama,320
Hat,11/23/2015,Finland,KaggleRama,461
Sticker,11/23/2015,Finland,KaggleRama,153
Mug,11/23/2015,Norway,KaggleMart,319
Hat,11/23/2015,Norway,KaggleMart,446
Sticker,11/23/2015,Norway,KaggleMart,141
Hat,11/23/2015,Norway,KaggleRama,704
Sticker,11/23/2015,Norway,KaggleRama,240
Mug,11/23/2015,Sweden,KaggleMart,216
Hat,11/23/2015,Sweden,KaggleMart,315
Sticker,11/23/2015,Sweden,KaggleMart,106
Sticker,11/23/2015,Sweden,KaggleRama,177
Mug,11/24/2015,Finland,KaggleMart,190
Hat,11/24/2015,Finland,KaggleMart,242
Mug,11/24/2015,Finland,KaggleRama,297
Hat,11/24/2015,Finland,KaggleRama,439
Sticker,11/24/2015,Norway,KaggleMart,151
Mug,11/24/2015,Norway,KaggleRama,564
Hat,11/24/2015,Norway,KaggleRama,742
Sticker,11/24/2015,Norway,KaggleRama,237
Mug,11/24/2015,Sweden,KaggleMart,212
Hat,11/24/2015,Sweden,KaggleMart,292
Mug,11/24/2015,Sweden,KaggleRama,359
Sticker,11/24/2015,Sweden,KaggleRama,178
Sticker,11/25/2015,Finland,KaggleMart,76
Mug,11/25/2015,Finland,KaggleRama,313
Hat,11/25/2015,Finland,KaggleRama,446
Sticker,11/25/2015,Finland,KaggleRama,133
Mug,11/25/2015,Norway,KaggleMart,296
Hat,11/25/2015,Norway,KaggleMart,428
Sticker,11/25/2015,Norway,KaggleMart,144
Mug,11/25/2015,Norway,KaggleRama,565
Hat,11/25/2015,Norway,KaggleRama,767
Sticker,11/25/2015,Norway,KaggleRama,243
Mug,11/25/2015,Sweden,KaggleMart,216
Hat,11/25/2015,Sweden,KaggleMart,338
Mug,11/25/2015,Sweden,KaggleRama,413
Hat,11/25/2015,Sweden,KaggleRama,552
Sticker,11/25/2015,Sweden,KaggleRama,178
Mug,11/26/2015,Finland,KaggleMart,191
Hat,11/26/2015,Finland,KaggleMart,271
Sticker,11/26/2015,Finland,KaggleMart,76
Mug,11/26/2015,Finland,KaggleRama,291
Hat,11/26/2015,Finland,KaggleRama,455
Sticker,11/26/2015,Finland,KaggleRama,134
Hat,11/26/2015,Norway,KaggleMart,436
Sticker,11/26/2015,Norway,KaggleMart,143
Mug,11/26/2015,Norway,KaggleRama,556
Hat,11/26/2015,Norway,KaggleRama,687
Sticker,11/26/2015,Norway,KaggleRama,241
Hat,11/26/2015,Sweden,KaggleMart,301
Sticker,11/26/2015,Sweden,KaggleMart,103
Mug,11/26/2015,Sweden,KaggleRama,397
Hat,11/26/2015,Sweden,KaggleRama,579
Sticker,11/26/2015,Sweden,KaggleRama,171
Hat,11/27/2015,Finland,KaggleMart,259
Sticker,11/27/2015,Finland,KaggleMart,86
Mug,11/27/2015,Finland,KaggleRama,328
Hat,11/27/2015,Finland,KaggleRama,465
Sticker,11/27/2015,Finland,KaggleRama,159
Mug,11/27/2015,Norway,KaggleMart,340
Hat,11/27/2015,Norway,KaggleMart,435
Sticker,11/27/2015,Norway,KaggleMart,145
Mug,11/27/2015,Norway,KaggleRama,592
Hat,11/27/2015,Norway,KaggleRama,812
Sticker,11/27/2015,Norway,KaggleRama,251
Mug,11/27/2015,Sweden,KaggleMart,239
Hat,11/27/2015,Sweden,KaggleMart,348
Sticker,11/27/2015,Sweden,KaggleMart,115
Mug,11/27/2015,Sweden,KaggleRama,429
Hat,11/27/2015,Sweden,KaggleRama,574
Sticker,11/27/2015,Sweden,KaggleRama,182
Mug,11/28/2015,Finland,KaggleMart,214
Sticker,11/28/2015,Finland,KaggleMart,110
Mug,11/28/2015,Finland,KaggleRama,396
Hat,11/28/2015,Finland,KaggleRama,562
Sticker,11/28/2015,Finland,KaggleRama,181
Mug,11/28/2015,Norway,KaggleMart,393
Hat,11/28/2015,Norway,KaggleMart,523
Sticker,11/28/2015,Norway,KaggleMart,179
Mug,11/28/2015,Norway,KaggleRama,652
Hat,11/28/2015,Norway,KaggleRama,1085
Sticker,11/28/2015,Norway,KaggleRama,317
Mug,11/28/2015,Sweden,KaggleMart,267
Hat,11/28/2015,Sweden,KaggleMart,385
Sticker,11/28/2015,Sweden,KaggleMart,120
Mug,11/28/2015,Sweden,KaggleRama,483
Hat,11/28/2015,Sweden,KaggleRama,714
Sticker,11/28/2015,Sweden,KaggleRama,221
Mug,11/29/2015,Finland,KaggleMart,230
Sticker,11/29/2015,Finland,KaggleMart,110
Mug,11/29/2015,Finland,KaggleRama,409
Sticker,11/29/2015,Finland,KaggleRama,165
Mug,11/29/2015,Norway,KaggleMart,430
Hat,11/29/2015,Norway,KaggleMart,617
Mug,11/29/2015,Norway,KaggleRama,710
Hat,11/29/2015,Norway,KaggleRama,943
Sticker,11/29/2015,Norway,KaggleRama,289
Mug,11/29/2015,Sweden,KaggleMart,286
Hat,11/29/2015,Sweden,KaggleMart,389
Mug,11/29/2015,Sweden,KaggleRama,448
Hat,11/29/2015,Sweden,KaggleRama,649
Mug,11/30/2015,Finland,KaggleMart,193
Hat,11/30/2015,Finland,KaggleMart,242
Sticker,11/30/2015,Finland,KaggleRama,145
Mug,11/30/2015,Norway,KaggleMart,337
Hat,11/30/2015,Norway,KaggleMart,428
Sticker,11/30/2015,Norway,KaggleMart,148
Mug,11/30/2015,Norway,KaggleRama,594
Hat,11/30/2015,Norway,KaggleRama,795
Sticker,11/30/2015,Norway,KaggleRama,239
Sticker,11/30/2015,Sweden,KaggleMart,102
Mug,11/30/2015,Sweden,KaggleRama,389
Sticker,11/30/2015,Sweden,KaggleRama,169
Mug,12/1/2015,Finland,KaggleMart,169
Hat,12/1/2015,Finland,KaggleMart,276
Mug,12/1/2015,Finland,KaggleRama,313
Hat,12/1/2015,Finland,KaggleRama,452
Sticker,12/1/2015,Finland,KaggleRama,144
Mug,12/1/2015,Norway,KaggleMart,319
Sticker,12/1/2015,Norway,KaggleMart,142
Mug,12/1/2015,Norway,KaggleRama,554
